TPAG047,"K.G. Sonnad, J.R. Cary","A Lie Transform Perturbation Scheme for Hamiltonian Averaging in Self Consistent SystemsTPAG047.dvi",
TPAG048,"H. Tanaka, T.H. Kim, Y. Makita, A. Maruyama, S. Nakamura, T. Nakanishi, Y. Pu, C. Tsukishima, S. Yamamoto","Beam Test of a CW Microtron with a 500 MHz RF Cavity for Industrial ApplicationsBEAM TEST OF A CW MICROTRON WITH A 500 MHZ RF CAVITY FOR INDUSTRIAL APPLICATIONS",
TPPB001,"H. Hahn, W. Fischer, Y.K. Semertzidis, D. Warburton","Up-Graded RHIC Injection Kicker SystemUP-GRADED RHIC INJECTION KICKER SYSTEM*",
TPPB002,"H. Kirk, H. Ludewig, L. Mausner, K.T. McDonald, N. Simos, P. Thieberger, R.J. Weggel","Super-Invar as a Target for Pulsed High-Intensity Proton Beams",
TPPB003,"H. Kirk, M. Iarocci, K.T. McDonald, G. Mulholland, J. Scaduto, P. Titus, R.J. Weggel","A High-Field Pulsed Solenoid Magnet for Liquid Metal Target Studiestppb003.dvi",
TPPB004,"P. Thieberger, H. Kirk, K.T. McDonald, R.J. Weggel","Moving Solid Metallic Targets for Pion Production in the Muon Collider \ Neutrino Factory Project",
TPPB006,"N. Tsoupas, J. Alessi, D. Barton, G. Ganetis, A. Jain, Y.-Y. Lee, I. Marneris, W. Meng, D. Raparia, T. Roser, A.G. Ruggiero, J. Tuozzolo, P. Wanderer, W.T. Weng","Injection Acceleration and Extraction of High Intensity Proton Beam for the "Neutrino Facility" Project at BNLPREPARATION OF PAPERS FOR ACCELERATOR CONFERENCES*",
TPPB007,"W. Zhang, L. Ahrens, J. Mi, B. Oerter, J. Sandberg, D. Warburton","Advancement of the RHIC Beam Abort Kicker SystemADVANCEMENT OF THE RHIC BEAM ABORT KICKER SYSTEM *",
TPPB008,"J. Borburgh, M. Hourican, A. Prost","Final Results on the CERN PS Electrostatic Septa Consolidation Program",
TPPB009,"B. Goddard, M. Gyr, J. Uythoven, R. Veness, W. Weterings","LHC Beam Dumping System: Extraction Channel Layout and Acceptance",
TPPB012,"A. Marchionni, T.G. Anderson, G.W. Foster, C. Gattuso, M. Hu, D. Johnson, C. Johnstone, C.S. Mishra, A.R. Oleck, H. Piekarz, M. Syphers, M.J. Yang","Performance of Antiproton Injection and Extraction Transfer Lines of the Recycler Ring at FermilabMicrosoft Word - TPPB012.doc",
TPPB013,"C. Moore, J. Anderson Jr., R. Ducar, R. Ford, T. Kobilarcik, J. Monroe, E.J. Prebys, A. Russell, R. Stefanski","Initial Operation of the Fermilab MiniBooNE Beamline",
TPPB016,"V. Guidi, V.M. Biryukov, Y. Chesnokov, V.I. Kotov, C. Malagu, G. Martinelli, W. Scandale, M. Stefancich, D. Vincenzi","Highly Efficient Crystal Deflector for Channeling Extraction of a Proton Beam from Accelerators",
TPPB017,"G. Mazzitelli, A. Ghigo, M.A. Preger, F. Sannibale, P. Valente, G. Vignola","DAPhiNE Beam Test Facility Commissioning",
TPPB018,"R. Hardekopf, S. Collins, S. Kurennoy, J. Power, R.J. Roybal, D.L. Schrage, R. Sherwood","Fabrication of MEBT Chopper for the Spallation Neutron SourceFABRICATION OF THE MEBT CHOPPER SYSTEM FOR THE SPALLATION NEUTRON SOURCE *",
TPPB020,"R. Valdiviez, D. Barlow, B. Blind, C. Espinoza, J. Gomez, A. Jason, T. Mottershead, F. Sigler","The Mechanical Design of a Proton Microscope for Radiography at 800 MeV",
TPPB023," ,  ,  ,  ,  ,  , I.D. Kaganovich, R.C. Davidson, E.A. Startsev","Ionization Cross-Sections in Ion-Atom Collisions for High Energy Ion Beams",
TPPB024,"G. Stinson, P. Bricault","A Proposal for an Additional Beamline to the TRIUMF ISAC Facility",
TPPB025,"M. Walter, S. Bernal, T. Godlove, I. Haber, R.A. Kishek, H. Li, P.G. O'Shea, B. Quinn, M. Reiser, A. Valfells, Y. Zou","Electro-Mechanical Design for Injection in the University of Maryland Electron RingELECTRO-MECHANICAL DESIGN FOR INJECTION",
TPPB027,"H. Li, S. Bernal, T. Godlove, R.A. Kishek, P.G. O'Shea, M. Reiser, M. Walter","Beam Optics Design on a New Injection Scheme for the University of Maryland Electron Ring (UMER)PREPARATION OF PAPERS FOR ACCELERATOR CONFERENCES*",
TPPB028,"Y. Yonemura, T. Adachi, M. Aiba, K. Koba, S. Machida, M. Matoba, Y. Mori, A. Muto, J. Nakano, C. Ohmori, I. Sakai, Y. Sato, M. Sugaya, A. Takagi, R. Ueno, T. Uesugi, A. Yamazaki, T. Yokoi, M. Yoshimoto, Y. Yuasa","Beam Extraction of the POP FFAG with a Massless Septum",
TPPB029,"J.M. Jowett, J.-B. Jeanneret, K. Schindl","Heavy Ion Beams in the LHCHeavy Ion Beams in the LHC",
TPPB030,"A. Drees, L. Ahrens, R. Fliller III, W. Fu, G. Heppner, V. Kain","Abort Gap Studies and Cleaning during RHIC Heavy Ion Operation",
TPPB032,"A. Drees, B. Fox, H. Huang, Z. Xu","Results from Vernier Scans at RHIC during the PP Run 2001-2002",
TPPB034,"R. Fliller III, V.M. Biryukov, Y. Chesnokov, A. Drees, D. Gassner, L. Hammons, G. McIntyre, S. Peggs, V. Terekov, D. Trbojevic","New Results from Crystal Collimation at RHIC",
TPPB035,"J. Kewisch, C. Montag","Commissioning of a First-Order Transition Jump in RHIC",
TPPB038," ,  , W.W. MacKay, L. Ahrens, M. Bai, E.D. Courant, W. Fischer, H. Huang, A.U. Luccio, C. Montag, F. Pilat, V. Ptitsyn, T. Roser, T. Satogata, D. Trbojevic, J. van Zeijts","Commissioning Spin Rotators in RHIC",
TPPB039,"C. Montag, D. Bruno, G. Ganetis, J. Kewisch, W. Louie","Design of a Fast Chromaticity Jump in RHIC",
TPPB041,"F. Pilat, S. Binello, P. Cameron, V. Ptitsyn","Nonlinear Effects in the RHIC Interaction Regions: Measurement and CorrectionNON-LINEAR EFFECTS IN THE RHIC INTERACTION REGIONS: MEASUREMENT AND CORRECTION*",
TPPB043,"T. Satogata, L. Ahrens, M. Bai, J. Beebe-Wang, M. Blaskiewicz, J.M. Brennan, K.A. Brown, D. Bruno, P. Cameron, J. Cardona, R. Connolly, A. Drees, W. Fischer, R. Fliller III, G. Ganetis, C. Gardner, J. Glenn, H. Hahn, T. Hayes, H. Huang, U. Iriso-Ariz, W.W","Commissioning of RHIC Deuteron-Gold Collisions",
TPPB044,"N. Simos, A. Carroll, M. Diwan, G. Evangelakis, S.A. Kahn, H. Kirk, H. Ludewig, K.T. McDonald, D. Raparia, W.T. Weng","Concept Design of the Target\Horn System for the BNL Neutrino Oscillation ExperimentEVALUATION OF SUBMITTALS FOR SCHOLARSHIP",
TPPB045,"S. Tepikian, H. Huang, W.W. MacKay, F. Pilat, V. Ptitsyn, T. Satogata, D. Trbojevic, J. van Zeijts","High Luminosity beta*=0.5m RHIC Insertions",
TPPB047,"L. Ahrens, J. Alessi, J. Benjamin, M. Blaskiewicz, J.M. Brennan, K.A. Brown, C. Carlson, T. D'Ottavio, J. DeLong, B. Frak, C. Gardner, J. Glenn, M. Harvey, T. Hayes, H. Hseuh, P. Ingrassia, D. Lowenstein, W.W. MacKay, G. Marr, J. Morris, T. Roser, T. Sato","The RHIC Injector Accelerator Configurations, and Performance for the RHIC 2003 Au-d Physics Run",
TPPB050,"G. Arduini, P. Baudrenghien, T. Bohl, P. Collier, K. Cornelis, W. Hoefle, T. Linnecar, E. Shaposhnikova, J. Tuckmantel, J. Wenninger","The LHC Proton Beam in the CERN SPS: an Update",
TPPB052,"H. Burkhardt, B. Goddard, V. Mertens","Protection Devices in the Transfer Lines to the LHC",
TPPB053,"M. Morvillo, R. Garoby, D. Grier, M. Haase, A. Krusche, P. Maesen, M. Paoluzzi, C. Rossi","PS 13.3-20 MHz RF Systems for LHC",
TPPB054,"F. Zimmermann, G. Arduini, V. Baglin, E. Benedetto, R. Cimino, P. Collier, I. Collins, K. Cornelis, B. Henrist, N. Hilleret, B. Jenninger, J.M. Jimenez, A. Rossi, F. Ruggiero, G. Rumolo, D. Schulte","Present Understanding of Electron Cloud Effects in the Large Hadron Collider",
TPPB055,"P. Bauer, G. Annala, L. Bottura, J. DiMarco, R. Hanft, D. Harding, M. Lamm, M. Martens, P. Schlabach, D. Still, M. Tartaglia, J. Tompkins, G. Velev, M. Xiao, F. Zimmermann","Analysis of the b2 Correction in the TevatronANALYSIS OF THE B2 CORRECTION IN THE TEVATRON",
TPPB056,"A. Drozhdin, V.A. Lebedev, N.V. Mokhov, L.Y. Nicolas, S.I. Striganov, A.V. Tollestrup","Beam Loss and Backgrounds in the CDF and D0 Detectors due to Nuclear Elastic Beam-Gas Scattering",
TPPB060,"K. Koba, B. Barnes, T. Berenc, B. Chase, I. Kourbanis, J.A. MacLachlan, K. Meisner, J. Steimel","Slip Stacking Experiments at Fermilab Main InjectorSLIP STACKING EXPERIMENTS AT FERMILAB MAIN INJECTOR",
TPPB062,"P. Lebrun, V.A. Lebedev, V. Shiltsev, J. Slaughter","Observations on the Luminosity Lifetimes and Emittance Growth Rates at the Tevatron",
TPPB063,"N.V. Mokhov, A. Drozhdin, D. Macina, I.L. Rakhno","Accelerator Related Backgrounds in the LHC Forward Detectors",
TPPB064,"N.V. Mokhov, J.S. Kerby, I.L. Rakhno, J.B. Strait","Mitigation of Effects of Beam-Induced Energy Deposition in the LHC High-Luminosity Interaction Regions",
TPPB065,"N.V. Mokhov, O.S. Bruening, R. Gupta, M. Harrison, V.V. Kashikhin, I.L. Rakhno, R. Ruggiero, J.B. Strait, S. Yadav, A.V. Zlobin","Energy Deposition Limits in a Nb<sub>3<\sub>Sn Separation Dipole in Front of the LHC High-Luminosity Inner Triplet",
TPPB066,"R. Moore, V. Balbekov, A. Jansson, V.A. Lebedev, K.Y. Ng, V. Shiltsev, C.Y. Tan","Longitudinal Bunch Dynamics in the TevatronLONGITUDINAL BUNCH DYNAMICS IN THE TEVATRON",
TPPB067,"T. Sen, W. Fischer, P. Lebrun, R. Moore, F. Schmidt, V. Shiltsev, M. Syphers, X.L. Zhang, F. Zimmermann","Beam Losses at Injection Energy and during Acceleration in the Tevatron",
TPPB068,"T. Sen, Y. Alexahin, F. Schmidt, V. Shiltsev, M. Xiao, X.L. Zhang, F. Zimmermann","Experimental Studies of Beam-Beam Effects in the Tevatron",
TPPB069,"T. Sen, B. Erdelyi, M. Xiao","Theoretical Studies of Beam-Beam Effects in the Tevatron at Collision Energy",
TPPB070,"J. Slaughter, J. Estrada, K. Genser, A. Jansson, S. Lai, P. Lebrun, J.C. Yun","Tevatron Run II Luminosity, Emittance and Collision Point SizeTEVATRON RUN II LUMINOSITY, EMITTANCE AND COLLISION POINT SIZE",
TPPB072,"J.T. Volk, G.W. Foster, C. Gattuso, H. Glass, D. Johnson, C.S. Mishra, M.J. Yang","Correction Magnets for the Fermilab Recycler RingCORRECTION MAGNETS FOR THE FERMILAB RECYCLER RING",
TPPB073,"V. Wu, C.M. Bhat, B. Chase, J. Dey, J.A. MacLachlan, K. Meisner, J. Reid","Antiproton Acceleration in the Fermilab Main Injector Using 2.5 MHz (H=28) and 53 MHz (H=588) RF Systems",
TPPB074,"M. Xiao, B. Erdelyi, T. Sen","Tevatron Beam-Beam Simulations at Injection Energy",
TPPB075,"M. Xiao, F. Schmidts, T. Sen","Simulations of Octupole Compensation for Head-Tail Instability at the Tevatron",
TPPB076,"X.L. Zhang, K. Bishofberger, V. Shiltsev, F. Zimmermann","The Special Applications of Tevatron Electron Lens in Collider Operation",
TPPB077,"X.L. Zhang, K. Bishofberger, J. Crisp, J. Fitzgerald, E. Kashtanov, S. Kozub, G. Kuznetsov, M. Olson, H. Pfeffer, G. Saewert, A. Semenov, V. Shiltsev, N. Solyak, V. Sytnik, M. Tiunov, L. Tkachenko, D. Wildman","Upgrades of the Tevatron Electron LensUPGRADES OF THE TEVATRON ELECTRON LENS",
TPPB079,"K. Torikai, Y. Arakida, S. Inagaki, K. Ishibashi, J. Kishiro, K. Koseki, E. Nakamura, K. Takayama, T. Toyama, M. Wake","Design Study of 1 MHz Induction Cavity for Induction SynchrotronDESIGN STUDY OF 1MHZ INDUCTION CAVITY FOR INDUCTION SYNCHROTRON",
TPPB084,"Y. Fukui, D. Cline, A.A. Garren, H. Kirk","Progress in Designing a Muon Cooling Ring with Lithium Lenses",
TPPB085,"Y. Fukui","Longitudinal Bunch Rotation Scheme in a Muon Cooling Ring",
TPPB087,"R.P. Johnson, M. Alsharo'a, C. Ankenbrandt, E. Black, R.E. Hartline, D.M. Kaplan, M. Kuchnir, A. Moretti, M. Popovic","Gaseous Hydrogen for Muon Beam CoolingGaseous Hydrogen for Muon Beam Cooling",
TPPB088,"Y. Torun","MICE: The International Muon Ionization Cooling Experiment",
TPPB089,"M.A.C. Cummings, D.M. Kaplan","Muon Cooling Research and Development",
TPPB090,"A. Mostacci, F. Caspers, U. Iriso-Ariz, L. Vos","Bench Measurements of Low Frequency Transverse Impedance",
TPPB092,"D.J. Summers, J.S. Berg, A.A. Garren, R.B. Palmer","A Very Fast Ramping Muon Synchrotron for a Neutrino Factory",
TPPB093," , K. Takayama, Y. Arakida, K. Horioka, S. Igarashi, D. Iwashita, J. Kishiro, K. Koseki, E. Nakamura, M. Sakuda, H. Sato, M. Shiho, Y. Shimosaki, M. Shirakata, K. Torikai, T. Toyama, M. Wake","A POP Experiment Scenario of Induction Synchrotron at the KEK 12GeV-PStppb093.doc",
TPPE001,"K.A. Brown, L. Ahrens, S. Bellavia, S. Binello, B. Brelsford, D. Du Mont, W. Eng, C. Gardner, D. Gassner, J. Glenn, L. Hammons, J. Hock, L. Hoff, E. Hutchinson, J. Jamilkowski, N. Kling, Y. Kotlyar, A. Krishock, R. Lockey, M. Mapes, I. Marneris, G. Marr, ","Commissioning Results of Slow Extraction of Heavy Ions from the AGS Booster",
TPPE003,"K.A. Brown, L. Ahrens, J.M. Brennan, J. Glenn, T. Roser, T. Russo, K.S. Smith, N. Tsoupas, K. Zeno","Status of Slow Extraction of High Intensity Protons from Brookhaven's AGStppe003.dvi",
TPPE004,"M. Benedikt","LHC Pilot Bunches from the CERN PS Booster",
TPPE005,"W. Chou","An 8-GeV Synchrotron-Based Proton DriverAN 8-GEV SYNCHROTRON-BASED PROTON DRIVER*",
TPPE006,"W. Chou, J. Griffin, J.A. MacLachlan, S. Werkema","A New Antiproton Beam Transfer Scheme without CoalescingA NEW ANTIPROTON BEAM TRANSFER SCHEME",
TPPE007,"L. Michelotti, W. Chou, A. Drozhdin, A.A. Garren, N. Gelfand, C. Johnstone, S. Ohnuma, G.H. Rees, D. Ritson","Optics of a Proton Driver",
TPPE008,"M. Fan, D. Chen, Shiqui Li, Y. Xiong, T. Yu","Applying Virtual Prototyping to the Innovative Design of Low Energy AcceleratorsAPPLYING VIRTUAL PROTOTYPING TO THE INNOVATIVE DESIGN OF LOW ENERGY ACCELERATORS*",
TPPE009,"V.P. Derenchuk, V. Anferov, D.L. Friesel, R.W. Hamm, W.P. Jones, J. Staples","First Tests of a CW RFQ Injector for the IUCF Cyclotrons",
TPPE010,"L.J. Rybarcyk","Longitudinal Tracking Studies for the AHF Booster Synchrotron",
TPPE011,"S. Henderson, S. Assadi, M. Blaskiewicz, S. Cousineau, V. Danilov, G. Dodson, J. Galambos, J. Holmes, Y.-Y. Lee, Y. Papaphilippou, D. Raparia, K. Reece, T.J. Shea, J. Wei","The Commissioning Plan for the Spallation Neutron Source Ring and Transport Lines THE COMMISSIONING PLAN FOR THE SPALLATION NEUTRON SOURCE RING AND TRANSPORT LINES*.",
TPPE012,"S. Henderson, S. Cousineau, V. Danilov, A. Fedotov, J. Holmes, Y.-Y. Lee, T. McManamy, D. Raparia, J. Wei","Exploration of Beam Fault Scenarios for the Spallation Neutron Source Target EXPLORATION OF BEAM FAULT SCENARIOS FOR THE SPALLATION NEUTRON SOURCE TARGET*.",
TPPE013,"J. Sekutowicz, K. Beard, P. Kneisel, C. Thomas, G. Wu, S. Zheng","Superstructures for High Current FEL ApplicationSUPERCONDUCTING  SUPERSTRUCTURE  FOR THE TESLA COLLIDER",
TPPE014,"R. Baartman, Y.-N. Rao","Investigation of Space Charge Effect in TRIUMF Injection Beamline",
TPPE015,"M.K. Craddock, D. Kaltchev","Feasibility Studies for a Radioactive-Ion Storage Ring",
TPPE016,"G. Dutto, R. Baartman, P. Bricault, I. Bylinsky, M. Dombsky, R.E. Laxdal, R. Poirier, Y.-N. Rao, L. Root, R. Ruegg, P. Schmor, M. Stenning, G. Stinson","The TRIUMF 500 MeV Cyclotron: Present Operation and Intensity Upgrade",
TPPE017,"L. Coney, J. Monroe, W.A. Pellico, E.J. Prebys","Fermilab Booster Orbit Correction",
TPPE019,"A. Kallberg, G. Andler, L. Bagge, M. Bjoerkhage, M. Blom, H. Danared, P. Loefgren, A. Paal, K.-G. Rensfelt, A. Simonsson, F. Oesterdahl, M. af Ugglas","CRYRING Progress:  Weak Beams, Rare Ions and OrderingCRYRING PROGRESS: WEAK BEAMS, RARE IONS AND ORDERING",
TPPE020,"M.N. Martins, P.B. Rios, J. Takahashi, L.A.A. Terremoto","Design of a Racetrack Microtron to Operate Outside the Phase Stability RegionDESIGN OF A RACETRACK MICROTRON TO OPERATE OUTSIDE THE PHASE STABILITY REGION",
TPPE021,"M.N. Martins, M.L. Lopes, P.B. Rios, J. Takahashi","Beam Transport System for the IFUSP MicrotronBEAM TRANSPORT SYSTEM FOR THE IFUSP MICROTRON",
TPPE024,"M. Doleans, S.-H. Kim","Insights in the Physics of the Dynamic Detuning in SRF Cavities and its Active Compensation",
TPPE028,"K.R. Kim, B.H. Choi, H.R. Lee, K.Y. Nam, B.S. Park","Contruction of User Facilities for the Proton Beam Utilization of PEFP (Proton Engineering Frontier Project)CONSTRUCTION OF USER FACILITIES FOR THE PROTON BEAM UTILIZATION OF PEFP*",
TPPE029,"S.A. Perezhogin, M.I. Ayzatsky, E.Z. Biller, N.G. Golovko, K. Kramarenko, V.A. Kushnir, V.V. Mitrochenko","The Bunching System Based on the Evanescent Oscillations",
TPPE031,"S. Korenev","Pulsed Electron Accelerator for Radiation TechnologiesTHE PULSED ELECTRON ACCELERATOR",
TPPE032,"S. Korenev, I. Korenev","The  Real-Time System of Electron Beam Dose Measurements for Industrial AcceleratorsTHE REAL-TIME SYSTEM  ELECTRON BEAM DOSE MEASUREMENTS FOR INDUSTRIAL ACCELERATORS",
TPPE033,"S. Korenev","Target  for  Production of  X-RaysTARGET FOR PRODUCTION OF X-RAYS",
TPPE034,"G.F. Popov, V.M. Lazurik, V.T. Lazurik, Yu.V. Rogov","Simulation Tool for Scanning  X-Ray Beams IrradiatorPREPARATION OF PAPERS FOR ACCELERATOR CONFERENCES*",
TPPE035,"G.F. Popov, A. Avilov, V. Deryuga, N. Popova, V. Rudychev","Radiation Processing of Composites for Orthopaedic ImplantsPREPARATION OF PAPERS FOR ACCELERATOR CONFERENCES*",
TPPE038,"C.P. Welsch, C. Glaebetaner, K.-U. Kuehnel, A. Schempp, H. Schmidt-Boecking, J. Ullrich","Design Studies of an Electrostatic Storage Ring",
TPPG001,"W. Gai, C. Jing, R. Konecny, W. Liu, J.G. Power","New RF Design for 11.4GHz Dielectric Loaded AcceleratorNEW RF DESIGN FOR 11.4GHz DIELECTRIC LOADED ACCELERATOR*",
TPPG002,"J.G. Power, H. Carter, D. Finley, W. Gai, K.-J. Kim, J.W. Lewellen, S.V. Milton, J. Simpson, H. Wang","A Compact Wakefield Measurement Facility",
TPPG003,"D. Trbojevic, J.S. Berg, M. Blaskiewicz, E.D. Courant, A.A. Garren, R. Palmer","FFAG Lattice for Muon Acceleration with Distributed RF",
TPPG004,"X.J. Wang, W. Gai, B. Sheehy, A. Ting, Z. Wu","Proposal for a Pre-Bunched Laser Wakefield Acceleration Experiment at the BNL DUV-FEL Facility",
TPPG005,"A. Mikhailichenko","Characteristics of Gradient UndulatorABSTRACTS OF PAPERS REPRESENTED AT PAC2003",
TPPG006,"A. Mikhailichenko","Short  X  and Gamma Production with  Swept  Laser BunchABSTRACTS OF PAPERS REPRESENTED AT PAC2003",
TPPG007,"A. Mikhailichenko","Damping Ring for Generation of Positroniums and Investigation of Fermi-Degeneration in Moving BeamsABSTRACTS OF PAPERS REPRESENTED AT PAC2003",
TPPG009,"C. Johnstone, S. Koscielniak","Longitudinal Dynamics in an FFAG Accelerator under Conditions of Rapid Acceleration and Fixed, High RF",
TPPG013,"M.A. Green, E. Black, J.H. Cobb, M.A. Cummings, S. Ishimoto, D.M. Kaplan, W. Lau, R.B. Palmer, S. Yang","The Integration of Liquid and Solid Muon Absorbers into a Focusing Magnet of a Muon Cooling Channel",
TPPG014,"H. Nishimura, H. Gould, J.G. Kalnins, G.R. Lambertson","Lattices for Milli-eV Neutral Molecules",
TPPG016,"C. Toth, J. Faure, C.G.R. Geddes, W.P. Leemans, J. van Tilborg","Shaping of Pulses in Optical Grating-Based Laser Systems for Optimal Control of Electrons in Laser Plasma Wake-Field Accelerator",
TPPG017,"M. Xie","A Fundamental Theorem on Particle Acceleration",
TPPG018,"D.F. Gordon, B. Hafizi, R.F. Hubbard, T. Jones, P. Sprangle, A. Ting","Particle-In-Cell Simulations of Optical Injectors for Plasma Accelerators",
TPPG022,"J.U. Kim, N. Hafz, C. Kim, G.H. Kim, H.J. Lee, H. Suk","A Simulation for Electron Trapping and Acceleration in Parabolic Density Profile and Ongoing Experimental PlanA SIMULATION FOR ELECTRON TRAPPING AND ACCELERATION IN PARABOLIC DENSITY PROFILE AND ONGOING EXPERIMENTAL PLAN*",
TPPG023,"C. Kim, G.H. Kim, J.U. Kim, I.S. Ko, H.J. Lee, H. Suk","Self-Injection of Electrons from Evolution of Wake Wave",
TPPG024,"B. Cowan, M. Javanmard, R.H. Siemann","Photonic Crystal Laser Accelerator Structures",
TPPG026,"R.J. Noble, R. Byer, E. Colby, C. Joshi, T.C. Katsouleas, W.B. Mori, D.T. Palmer, J.B. Rosenzweig, R.H. Siemann, D. Walz","The ORION Facility",
TPPG028,"J. Spencer, W. Ha, J. Mansell, T. Plettner, J. Wisdom","Miniaturization Techniques for Accelerators",
TPPG030,"B.E. Blue, C. Clayton, F.-J. Decker, M.J. Hogan, C. Huang, R. Iverson, C. Joshi, T.C. Katsouleas, K.A. Marsh, W.B. Mori, P. Muggli, C.L. O'Connell, R.H. Siemann, D. Walz","Plasma Wakefield Acceleration of an Intense Positron Beam: Correlation Between Time-Resolved and Time-Integrated Diagnostics",
TPPG032,"P. Musumeci, C. Pellegrini, J.B. Rosenzweig, S. Tolmachev, S. Totchisky, G. Travish, A. Varfolomeev, A. Varfolomeev, Jr., T. Yarovoi, R. Yoder","Status of the Inverse Free Electron Laser Experiment at the Neptune Laboratory",
TPPG033,"M.C. Thompson, N. Barov, W. Lu, W.B. Mori, J.B. Rosenzweig, G. Travish","The UCLA\NICADD Plasma Density Transition Trapping Experiment",
TPPG034,"S.Ya. Tochitsky, C. Clayton, C.V. Filip, C. Joshi, K.A. Marsh, P. Musumeci, R. Narang, C. Pellegrini, J.B. Rosenzweig, R. Yoder","Acceleration of Injected Electrons in a Laser Beatwave Experiment",
TPPG035,"F. Zhou, D. Cline, H.K. Ho, L. Shao","A Proposal to Experimentally Demonstrate a Novel Regime of Electron Vacuum Acceleration by Using a Tightly Focused Laser BeamA PROPOSAL TO EXPERIMENTALLY DEMONSTRATE A NOVEL REGIME OF ELECTRON VACUUM ACCELERATION BY USING A TIGHTLY LASER BEAM*",
TPPG036,"S. Banna, L. Schaechter, R.H. Siemann","Surface Roughness Effect on a Moving BunchSURFACE ROUGHNESS EFFECT ON A MOVING BUNCH",
TPPG038,"J.-M. Fang, J.L. Hirshfield, T.C. Marshall, V.P. Tarakanov","Numerical Study of Interference between Transition Radiation and Cerenkov Wake Field Radiation in a Planar Dielectric Structure",
